"Partido","Numero Lista","Nombre Lista","Distrito","Cargo","Nombre","Posicion"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BUIL, SERGIO OMAR","10"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BANFI, KARINA VERONICA","11"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","WOLFF, WALDO EZEQUIEL","12"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TORELLO, PABLO","13"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PICCOLOMINI, MARIA CARLA","14"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ESPADA, MARIO LUIS","15"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MORAN, JUAN CARLOS","16"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BRUZOS BOUCHET, ANDREA FERNANDA","17"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BRUNO, GASTON OSCAR","18"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MICHELLI, MARCO AURELIO","19"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GILL, ELISA ANDREA","20"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GINOBILLI, LEANDRO JAVIER","21"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PENZO, ADALBERTO RICARDO","22"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GARIBALDI, MARIA LAURA","23"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MADERO, GUILLERMO PATRICIO","24"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SRODEK, JORGE DANIEL","25"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GUIDA, VALERIA","26"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MARTINEZ, DIEGO JULIO","27"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ALONSO, ANA MARIA","28"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GARCIA ORTIZ, GRISELA ALEJANDRA","29"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GUOZDEN, HERNAN ENRIQUE","30"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","OTERO, MARIANO ALEJANDRO","31"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CARDOZO, ALDANA LORENA","32"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TELECHEA, EDGARDO GABRIEL","33"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","UNGARO ECHAGUE, SPIRO MATIAS","34"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","NOVILLO, MARIA MARCELA","35"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","TORELLO, JOSE MARIA","1"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","LEMER, DIEGO OSCAR","2"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","RIOS, NANCY MABEL","3"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","DE APELLANIZ, ESTEBAN JOSE","4"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","LOVERA, SERGIO HUGO","5"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","WANUFFELEN, PATRICIA BLANCA","6"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","SANCHEZ, JAVIER HERNAN","7"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","SFFAEIR, LEANDRO LUIS","8"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","GIROTTI, MARIA CRISTINA","9"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BERNARDI, FEDERICO","10"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","BULLRICH, ESTEBAN JOSE","1"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","BLANCO, LUIS EDUARDO","1"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","EL CAMINO DEL CAMBIO","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","CAPUTO, PAOLA MARTHE MARIE","2"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CAMPAGNOLI, MARIA MARCELA","1"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ALVAREZ, MARIANO GABRIEL","2"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CAMPOS MALBRAM, JAVIER","3"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","FERRERO, MARIA CECILIA","4"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LORENZO, FERNANDO ADRIAN","5"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BOUBEE, CRISTINA MARIA","6"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","IRAZABAL, ANDRES LEONARDO","7"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","NOVO, RITA MONICA","8"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","POSSE MOLINA, IGNACIO","9"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ABRUZA, CARLOS ANGEL","10"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","NUÑEZ, BERTA OFELIA","11"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PEREZ, OMAR","12"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VAGEDES, ANDRES MIGUEL","13"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CIRELLI, ELIDA","14"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ALVAREZ BONOLA, JOSE CONSTANTINO","15"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CANO, FEDERICO ALEJANDRO","16"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BORDOY, ROSA NOEMI","17"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CENCI, GUILLERMO ALBERTO","18"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PURICELLI, MERCEDES DEL CARMEN","19"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BIONDO, MARCOS JAVIER","20"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GONZALEZ QUIROGA, ALEJANDRO","21"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DI CAMILLO, ADRIANA AURORA","22"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MANUEL, RODOLFO ORLANDO","23"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PEREIRA, DANIEL JOSE","24"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ROMAN, CARMEN TERESA","25"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PEREZ, CINTIA ALEJANDRA","26"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ROMAN, VICTOR DANIEL","27"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MORALES, ROSA MARTA","28"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","STANKIEVICH, IVAN RODOLFO","29"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GURRUCHAGA, MARIA VICTORIA","30"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","LEON, GUILLERMO ROMAN SILVANO","31"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MASTRAGOSTINO, SILVIA MONICA","32"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BUSTOS, MIGUEL ANGEL","33"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GLORIOSO, MARIA JOSEFINA","34"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BANFI, JOSE MARIA","35"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","PIGNATELLI, MARISA","1"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","SOUTO, NICOLAS","2"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","NEGRI, CRISTIAN","3"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","LEHMANN MANTARAS, MARIA LUCILA","4"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BOFFA, MARCELO EDUARDO","5"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","LOBOS MOYANO, FABIO ANTONIO","6"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","PANZA, PATRICIA ELISA","7"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","TORRES, PABLO RICARDO","8"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","PIANEZZI, MARIA ANDREA","9"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","LOPEZ VILLA, FERNANDO","10"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","ESPECHE GIL, MIGUEL ANGEL","1"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","SCUTICCHIO ORLANDINI, FEDERICO RUY","1"
"ALIANZA CAMBIEMOS BUENOS AIRES","504","REPUBLICA DE LIBRES E IGUALES","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL SUPLENTE","TORRE, MELINA","2"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CASTILLO, CHRISTIAN CARLOS HERNAN","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BARRY, ALEJANDRINA","2"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MEDINA, JORGE GABRIEL","3"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CHAMPEAU, MARIA LAURA","4"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MICHEL, GUSTAVO ADOLFO","5"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GONZALEZ SELIGRA, NATHALIA INES","6"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MONES, CAMILO ANGEL","7"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MAGNAGUI, MARIA LAURA","8"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SALCE, SOFIA BELEN","9"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BEICA, JUAN CARLOS","10"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","OTTOBONI, VICTOR OCTAVIO","11"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","AVILA, MARIA PAULA","12"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PADELLARO, ANDRES CESAR","13"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SAMIOS, FRANCISCO JAVIER","14"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ESTECHE, JORGELINA","15"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","ROTELLE, FEDERICO","16"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CORDOBA, AYELEN ELISA","17"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BUSTILLO, FLAVIO SERGIO","18"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","AMADOR, ROBERTO","19"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TALMON, DEBORA JULIETA","20"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CAPURRO, FERNANDA GABRIELA","21"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","PORTO, JUAN CARLOS","22"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DAMIANI, MARISA","23"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VOGT, MAGDALENA ANDREA","24"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DOMENECH, JOSE FRANCISCO","25"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SANTA CRUZ, HECTOR RICARDO","26"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","GALLAND, CECILIA","27"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","SOBRADO, JORGE RAUL","28"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","TEVEZ, JULIO","29"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","NAVALESI, ELIANA","30"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","MORENO, ARIEL HERNAN","31"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","CENTENO, HERNAN DIEGO","32"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","VERA IBAÑEZ, GABRIELA","33"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","BELEN, PEDRO ANDRES","34"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL TITULAR","DIAZ, JOSE GERMAN","35"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MONJE, GRACIELA","1"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MORALES, GIMENA GISELA","2"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","MIRANDA, LUIS ALBERTO","3"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","SALINAS, NATALIA MABEL","4"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","CASTRO BRACAMONTE, EZEQUIEL MARIA","5"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BEVERAGGI, MARIA FLORENCIA","6"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","PARADELA, MARIA DE LA MERCED","7"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","VIERA, HECTOR EDUARDO","8"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","DIAZ RECK, MALENA","9"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","DIPUTADO NACIONAL SUPLENTE","BENITEZ, JULIO CESAR","10"
"ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES","505","1A - RENOVAR Y FORTALECER EL FRENTE","BUENOS AIRES","PARLAMENTARIO MERCOSUR DISTRITO REGIONAL TITULAR","LACORTE, CARLA SONIA","1"
